,z,y,x,intensity,volume
1140,  10.1,44.955,48.519,70050,0.0419904
1141,10.0667,46.278,46.899,55585,0.0314928
1142,    10,47.385,30.861,35678,0.0209952
1143, 10.04,47.5632,51.5808,44510,0.026244
1144,10.0857,52.2566,46.9106,59201,0.0367416
1145,    10,52.569,53.703,36638,0.0209952
1146,  10.1,55.944, 47.25,49653,0.0314928
1147,10.0667,55.998,72.495,53688,0.0314928
1148,    10,56.5056,63.8928,47387,0.026244
1149,    10,57.618,72.522,23999,0.0157464
1150, 10.05,59.211,59.1705,33616,0.0209952
1151,    10,59.373,70.065,37617,0.0209952
1152, 10.04,60.0048,60.6528,40270,0.026244
1153, 10.04,62.1432,56.6028,45617,0.026244
1154,    10,73.305,79.542,18214,0.0104976
1155,  10.2,31.509,13.527,39436,0.0209952
1156,  10.2, 31.86, 8.802,23667,0.0157464
1157,  10.2,36.207,18.873,33322,0.0209952
1158,  10.2,36.369,30.699,33725,0.0209952
1159,  10.2,36.693,20.088,15247,0.0104976
1160,  10.2,36.693,25.839,34700,0.0209952
1161,  10.2, 37.26,24.219,16449,0.0104976
1162,  10.2,37.989,11.745,40308,0.0209952
1163,  10.2,39.042,31.266,7693,0.0052488
1164,  10.2,39.933, 4.617,32939,0.0209952
1165,  10.2,41.0184,31.0068,44532,0.026244
1166,  10.2,41.553,28.107,31785,0.0209952
1167,  10.2,45.2628,51.4836,44259,0.026244
1168,10.2333,46.035,27.621,51182,0.0314928
1169,  10.2,46.656,49.653,55295,0.0314928
1170,  10.2,47.385,24.219,39221,0.0209952
1171,  10.2,49.572,52.893,51906,0.0314928
1172, 10.24,50.544,43.9344,42964,0.026244
1173,  10.2,52.407,39.609,39133,0.0209952
1174,  10.2,55.323,50.544,16421,0.0104976
1175,10.2667,56.943,59.994,47300,0.0314928
1176,  10.2,59.211,55.485,33022,0.0209952
1177,  10.2,71.037,70.551,42580,0.0209952
1178,  10.2,72.495,76.059,34010,0.0209952
1179,  10.5,35.046,13.338,48693,0.0314928
1180,10.5333,36.342,26.811,52150,0.0314928
1181, 10.45,37.4625,30.0915,33081,0.0209952
1182,  10.5,39.771,42.525,74686,0.0419904
1183,  10.5,40.419,13.689,67431,0.0419904
1184,  10.5,41.364,36.828,48294,0.0314928
1185, 10.56,42.1848,38.9772,43997,0.026244
1186,  10.4,43.902,37.179,15800,0.0104976
1187,10.5333,43.956,41.877,47752,0.0314928
1188,  10.5,44.469,55.161,69289,0.0419904
1189,  10.5,44.793,25.515,68747,0.0419904
1190, 10.44,45.6192,44.2908,40053,0.026244
1191,10.5143,47.6511,33.4646,60340,0.0367416
1192,  10.5,48.033, 42.93,32893,0.0209952
1193,10.5333,48.654,31.509,48270,0.0314928
1194,10.5143,51.2614,56.9546,56267,0.0367416
1195, 10.56,56.9268,48.3732,45346,0.026244
1196,  10.5,61.803,66.096,33933,0.0209952
1197,10.5333,62.127,75.114,51020,0.0314928
1198,10.4857,65.5406,66.5126,61875,0.0367416
1199,10.7143,31.1734,5.73943,61313,0.0367416
1200,10.6857,31.8214,9.97457,56310,0.0367416
1201, 10.72,32.5944,5.4108,40856,0.026244
1202,  10.6,33.426,13.662,23890,0.0157464
1203, 10.75,33.4125,18.063,31570,0.0209952
1204, 10.64,33.5988,4.4388,40286,0.026244
1205,10.6667,34.101,23.382,51282,0.0314928
1206, 10.64,34.2792,1.3608,42550,0.026244
1207,  10.7,34.263,21.465,65166,0.0419904
1208,  10.7,34.425,18.873,74403,0.0419904
1209,10.7333, 35.37,15.957,49257,0.0314928
1210, 10.65,35.5185,8.8695,33523,0.0209952
1211, 10.64,36.3528,19.5048,42276,0.026244
1212,10.7333,36.531,36.882,51496,0.0314928
1213,  10.6,37.341,23.085,33062,0.0209952
1214,  10.7,39.609,11.421,67986,0.0419904
1215,  10.6,40.257,45.765,33721,0.0209952
1216,  10.6,40.419,16.767,33178,0.0209952
1217, 10.75,41.229,6.6825,33023,0.0209952
1218,  10.6,41.715,10.935,32445,0.0209952
1219,10.6857,42.2126,41.5646,57801,0.0367416
1220, 10.64,42.9624,10.854,40625,0.026244
1221, 10.64,43.0272,35.3808,41030,0.026244
1222,10.6667,43.497,24.354,47693,0.0314928
1223, 10.64,44.064,15.5844,41663,0.026244
1224,10.6333,43.983,51.624,55382,0.0314928
1225,  10.6,44.064,37.098,8213,0.0052488
1226, 10.64,44.4852,33.9552,41597,0.026244
1227,  10.6,45.279,20.898,15721,0.0104976
1228,  10.7,45.603,32.967,65187,0.0419904
1229,  10.6,46.251,52.083,32250,0.0209952
1230,  10.7,46.737,37.152,50436,0.0314928
1231,  10.6,46.737,50.949,33906,0.0209952
1232, 10.64,47.4012,42.3468,42324,0.026244
1233,10.6857,47.5354,38.6254,57097,0.0367416
1234,  10.7,47.628,44.469,34692,0.0209952
1235, 10.75,48.1545,59.211,31229,0.0209952
1236,10.7333, 48.33,43.983,55232,0.0314928
1237,  10.7,49.491,62.289,72357,0.0419904
1238, 10.64,49.9932,40.1112,39980,0.026244
1239,  10.7,50.301,62.613,66986,0.0419904
1240,  10.7,50.463,35.883,77768,0.0419904
1241,10.6857,52.9046,63.8974,57223,0.0367416
1242,  10.6,54.189,70.551,33428,0.0209952
1243,10.6857,55.8206,66.9754,58755,0.0367416
1244,10.6667,56.457, 74.25,50559,0.0314928
1245,  10.6,57.753,50.625,32039,0.0209952
1246,  10.6,61.398,65.529,18179,0.0104976
1247,  10.7,61.884, 73.71,17431,0.0104976
1248,  10.7,62.451,60.021,68644,0.0419904
1249, 10.64,62.9208,70.0488,42901,0.026244
1250,  10.7,63.585,59.049,65592,0.0419904
1251,  10.7,63.747,61.317,71932,0.0419904
1252, 10.65,64.5165,76.0185,34168,0.0209952
1253,10.6667,67.338,67.311,50749,0.0314928
1254,10.6667,67.986,72.819,51646,0.0314928
1255,10.6667,68.283,64.692,50862,0.0314928
1256, 10.68,69.2388,76.3344,43653,0.026244
1257,10.6667,70.065,77.004,51060,0.0314928
1258, 10.64,73.3212,75.0708,43806,0.026244
1259,  10.9,32.319, 2.052,50904,0.0314928
1260,  10.8,36.126,15.309,15243,0.0104976
1261,  10.8,36.288, 1.782,8281,0.0052488
1262,  10.9,39.933,17.901,69840,0.0419904
1263,  10.8,42.039,20.331,37555,0.0209952
1264,10.8667,43.497,40.932,59646,0.0314928
1265,  10.8,43.6428,19.4724,41587,0.026244
1266, 10.84,44.6472,53.6868,47922,0.026244
1267,  10.8, 46.98,50.382,8151,0.0052488
1268, 10.85,47.628,54.513,71148,0.0419904
1269,  10.8,51.921,49.815,35940,0.0209952
1270,10.8857,52.4186,51.7706,64780,0.0367416
1271,  10.9,53.379,51.435,71296,0.0419904
1272,  10.8,53.703,70.065,33154,0.0209952
1273,10.8857,55.9826,71.0254,57861,0.0367416
1274, 10.84,56.7972,50.4468,44513,0.026244
1275,  10.8,57.267,75.735,33814,0.0209952
1276,  10.8,59.211,74.601,36910,0.0209952
1277,10.9143,60.6574,68.5954,55345,0.0367416
1278, 10.84,61.1712,54.2052,52074,0.026244
1279,  10.9,61.479,70.065,78999,0.0419904
1280,10.8857,61.9766,61.3054,57851,0.0367416
1281,  10.8,63.261,63.909,35953,0.0209952
1282,10.8857,66.0266,66.0034,63966,0.0367416
1283,  10.8,66.501,73.791,35391,0.0209952
1284,10.8667,71.064,78.489,54340,0.0314928
1285,  10.8,73.791,76.383,35473,0.0209952
1286, 11.16,36.3528,21.6432,45568,0.026244
1287, 11.12,45.7164,55.6632,39667,0.026244
1288, 11.16,62.2728,74.2932,44207,0.026244
1289,    11,67.878,67.878,7906,0.0052488
1290,  11.2,32.319, 6.075,34877,0.0209952
1291,11.3333,32.616,17.901,52588,0.0314928
1292,11.3333,32.724,10.908,24449,0.0157464
1293,  11.2,33.291,22.113,36975,0.0209952
1294,  11.2,34.587,17.739,30774,0.0209952
1295,11.3333,35.532, 8.829,48428,0.0314928
1296,11.4333,36.2745,11.0565,106951,0.0629856
1297,  11.3,36.531,16.443,77563,0.0419904
1298,  11.2,37.665,14.013,35361,0.0209952
1299,  11.2,37.665,31.185,35138,0.0209952
1300,  11.2,39.609,16.119,39109,0.0209952
1301, 11.36,39.5928,20.3472,40597,0.026244
1302,  11.2,40.905,21.627,35555,0.0209952
1303,  11.3,41.553,35.559,72477,0.0419904
1304,  11.2,43.983,21.627,33098,0.0209952
1305,11.3333,44.334,18.387,52387,0.0314928
1306,  11.2,44.469,40.095,38933,0.0209952
1307, 11.36,44.6148,22.2912,40160,0.026244
1308,  11.3,44.793,50.301,76980,0.0419904
1309,  11.2, 45.09,48.492,26064,0.0157464
1310,11.3333,45.414,35.235,54707,0.0314928
1311,  11.2,45.603,43.335,40229,0.0209952
1312, 11.24,48.438,38.5236,41130,0.026244
1313,  11.2,52.569,49.734,16141,0.0104976
1314,11.3333,57.402,67.311,51259,0.0314928
1315, 11.36,57.4128,71.8632,39981,0.026244
1316,  11.2,59.211,52.245,32285,0.0209952
1317,  11.2,61.803,72.333,37143,0.0209952
1318, 11.36,62.4348,70.0488,42881,0.026244
1319,  11.2,62.937,69.255,34356,0.0209952
1320, 11.36,65.0268,66.0312,43730,0.026244
1321,  11.3, 68.58,75.087,48159,0.0314928
1322, 11.25,68.7285,76.5045,33243,0.0209952
1323,  11.2,72.009,75.249,36464,0.0209952
1324,  11.2, 72.36, 79.11,23736,0.0157464
1325,  11.4,37.584,32.724,8203,0.0052488
1326,  11.4,37.854, 29.43,24238,0.0157464
1327, 11.45,38.1915,32.3595,33091,0.0209952
1328, 11.56,38.2968,17.5932,40547,0.026244
1329,  11.4,39.447,22.923,34014,0.0209952
1330,  11.5,41.715,13.689,66356,0.0419904
1331,  11.4,43.848,33.102,24483,0.0157464
1332,11.4857,43.8326,43.4854,59490,0.0367416
1333,  11.4,51.921,38.637,37316,0.0209952
1334,  11.4,53.217,63.909,35022,0.0209952
1335, 11.56,54.8208,44.6148,45055,0.026244
1336,  11.5,54.999,66.501,69261,0.0419904
1337,  11.4,56.943,65.043,37954,0.0209952
1338,  11.5,57.024,74.682,16317,0.0104976
1339,11.4667,59.049, 74.25,54101,0.0314928
1340,11.4889,59.526,71.064,83312,0.0472392
1341,  11.4,59.508,72.522,24213,0.0157464
1342, 11.48,62.4024,60.0372,42269,0.026244
1343,  11.4,67.797,72.333,30282,0.0209952
1344,  11.4,71.361,77.517,33587,0.0209952
1345, 11.56,74.2608,76.0752,40769,0.026244
1346,  11.6,34.749, 6.561,33036,0.0209952
1347,  11.6,35.235, 3.807,31403,0.0209952
1348,  11.6,35.397,11.259,36902,0.0209952
1349,11.6857,35.3854,29.7154,60827,0.0367416
1350,  11.6,37.017, 4.455,34911,0.0209952
1351,  11.6,38.556,29.889,16025,0.0104976
1352,  11.7,39.447,30.375,67256,0.0419904
1353,11.6667,39.609,43.362,51854,0.0314928
1354,  11.6,41.715,41.877,32243,0.0209952
1355, 11.64,42.3792,41.0508,41703,0.026244
1356,11.6667,42.525, 22.41,49403,0.0314928
1357,  11.7,43.011,46.251,66598,0.0419904
1358,  11.6,44.955,53.055,35507,0.0209952
1359,  11.6,45.117,40.581,31404,0.0209952
1360,11.6857,47.0494,51.4234,58192,0.0367416
1361, 11.64,47.2068,48.1788,50482,0.026244
1362,11.6857,48.8546,44.1334,63567,0.0367416
1363,  11.6,49.005,58.077,32428,0.0209952
1364,11.6889,49.158,49.626,77957,0.0472392
1365,  11.6,49.734,47.1015,32847,0.0209952
1366,  11.6,51.435,50.139,31371,0.0209952
1367, 11.64,51.6132,59.8428,44878,0.026244
1368, 11.64,53.3952,49.9608,46012,0.026244
1369,  11.6,53.703,40.581,37076,0.0209952
1370,  11.6,54.837,57.591,32680,0.0209952
1371,  11.6,55.242,70.551,50735,0.0314928
1372,  11.6,56.295,58.725,32216,0.0209952
1373,  11.6,58.401,62.694,15006,0.0104976
1374,11.7333,58.968,61.506,24737,0.0157464
1375, 11.64,59.5512,67.4892,43098,0.026244
1376,  11.6,60.021,69.255,37609,0.0209952
1377,11.6571,60.6574,71.5809,60016,0.0367416
1378, 11.64,62.6292,56.9592,41998,0.026244
1379, 11.65,66.7643,77.3347,78380,0.0419904
1380,  11.7,71.847,71.037,65913,0.0419904
1381, 11.96,40.5648,45.7812,48889,0.026244
1382,11.925,48.6608,45.4815,67700,0.0419904
1383,11.9333,54.324,60.345,49264,0.0314928
1384,    12,36.126,17.253,15688,0.0104976
1385,  12.1,38.124,14.661,48321,0.0314928
1386,    12,39.933,19.521,34347,0.0209952
1387,    12,40.5648,38.3616,49600,0.026244
1388,  12.1,40.743,20.331,69884,0.0419904
1389,12.1333,43.497,23.112,56650,0.0314928
1390,12.1143,43.8094,34.7374,64029,0.0367416
1391,    12,43.983,20.331,36698,0.0209952
1392,    12,44.388,30.699,15678,0.0104976
1393,12.1333,  45.9,29.241,49939,0.0314928
1394, 12.12,46.2834,56.9106,82948,0.052488
1395,12.1333,46.899,35.856,51802,0.0314928
1396,    12,48.033,41.067,34426,0.0209952
1397,    12,48.519,53.541,38869,0.0209952
1398,  12.1,49.653,62.613,68540,0.0419904
1399,    12,50.949,36.045,39447,0.0209952
1400,  12.1,51.759,53.055,68321,0.0419904
1401,  12.1,51.921,48.195,67977,0.0419904
1402,  12.1,52.407,51.597,66810,0.0419904
1403,    12,55.647,65.043,32229,0.0209952
1404,    12,56.619,53.622,16524,0.0104976
1405,    12,59.049,78.489,38542,0.0209952
1406,    12,60.9444,62.6292,46295,0.026244
1407,    12,63.423,59.859,35961,0.0209952
1408,12.1143,63.7354,73.3166,63737,0.0367416
1409,12.0857,66.5126,74.7746,61038,0.0367416
1410,12.1143,67.4614,72.5066,64769,0.0367416
1411,    12,70.524,77.058,25882,0.0157464
1412,    12,71.064,77.382,25082,0.0157464
1413,    12,72.009,77.841,34689,0.0209952
1414,12.1333,74.736,75.087,50012,0.0314928
1415,  12.2,33.291, 7.371,37306,0.0209952
1416,12.3143,34.5754,26.3366,58605,0.0367416
1417,  12.2,36.207,30.537,37237,0.0209952
1418, 12.36,37.8108,25.2072,40881,0.026244
1419,12.2667,38.151,23.382,45097,0.0314928
1420,  12.2,39.771,43.902,15711,0.0104976
1421,  12.2,41.715,34.587,32654,0.0209952
1422,  12.3,42.201,46.413,69721,0.0419904
1423,12.2667,44.631, 32.94,47839,0.0314928
1424,  12.3,44.955,54.999,66027,0.0419904
1425,12.2667,46.899,34.074,50909,0.0314928
1426,12.2667,48.033,52.704,52408,0.0314928
1427,  12.2,50.625,39.285,32187,0.0209952
1428,12.3333,51.894,46.251,51842,0.0314928
1429,  12.3,52.731,66.501,69091,0.0419904
1430, 12.36,53.5248,48.8268,41583,0.026244
1431, 12.35,56.5785,53.0955,31891,0.0209952
1432,  12.2,56.619,56.295,33437,0.0209952
1433,  12.3,57.753,57.915,68369,0.0419904
1434, 12.25,59.7375,78.8535,31797,0.0209952
1435,  12.3,63.099,75.573,69398,0.0419904
1436,  12.2,64.0872,65.0916,45341,0.026244
1437,  12.3,65.529,72.009,70836,0.0419904
1438,  12.2,67.311,74.601,33656,0.0209952
1439, 12.28,67.4568,69.6924,39667,0.026244
1440,  12.3,68.283,69.255,65945,0.0419904
1441,  12.4,35.2188,4.9896,43109,0.026244
1442,  12.5,38.637,39.123,70238,0.0419904
1443, 12.44,39.9492,31.4928,44722,0.026244
1444,  12.4,40.743,15.957,33382,0.0209952
1445,  12.4,42.336,37.368,22960,0.0157464
1446,12.4286,43.5086,30.456,57574,0.0367416
1447,  12.4,43.983,24.705,32284,0.0209952
1448,  12.4,44.9388,41.9904,39585,0.026244
1449,12.4444,45.432,21.672,77718,0.0472392
1450,  12.5,47.061,53.055,69341,0.0419904
1451,  12.5,48.519,53.865,75179,0.0419904
1452,  12.4,52.974,40.986,7728,0.0052488
1453,  12.4,63.342,59.697,16978,0.0104976
1454, 12.52,65.5452,65.9664,39673,0.026244
1455,12.4857,66.0034,79.1254,62405,0.0367416
1456,  12.5, 66.96,65.988,52400,0.0314928
1457,12.4857,68.5954,65.5174,57529,0.0367416
1458,  12.6,39.366,  3.24,7754,0.0052488
