,z,y,x,intensity,volume
1139,  10.8,31.104, 23.49,7591,0.0052488
1140,  10.8,40.257,33.129,37866,0.0209952
1141,  10.8,45.603,26.649,35140,0.0209952
1142,  10.8,48.276,23.571,19403,0.0104976
1143,  10.8,51.3864,25.6932,41956,0.026244
1144, 10.85,62.2283,35.0528,74278,0.0419904
1145,  10.8,68.283,36.936,17772,0.0104976
1146,10.8667,70.254,36.855,54452,0.0314928
1147,  10.8,71.037,22.437,33408,0.0209952
1148, 11.16,19.8288,25.3368,40375,0.026244
1149,    11,31.212,23.382,23377,0.0157464
1150, 11.16,33.1128,29.2572,40111,0.026244
1151, 11.16,37.3248,19.8288,42992,0.026244
1152,    11,48.114, 22.68,8957,0.0052488
1153, 11.16,50.2848,34.9272,44905,0.026244
1154,  11.2,1.3365,10.692,31004,0.0209952
1155,  11.2,  1.62,13.446,7209,0.0052488
1156,  11.2, 3.969,12.717,34125,0.0209952
1157,  11.2, 7.614, 18.63,8750,0.0052488
1158,  11.2,13.6728,12.2796,43930,0.026244
1159,  11.2,18.711,14.175,35167,0.0209952
1160,  11.2,27.135,28.593,40796,0.0209952
1161,  11.2,31.023,17.253,33918,0.0209952
1162,11.3143,31.3354,18.3986,64765,0.0367416
1163,  11.3,34.749,23.571,66978,0.0419904
1164,  11.2,38.475,29.889,36847,0.0209952
1165,  11.2,40.662, 33.21,9017,0.0052488
1166,  11.3,42.525,19.197,65441,0.0419904
1167,  11.3,44.118,33.426,50175,0.0314928
1168,  11.3,44.469,19.683,74105,0.0419904
1169,  11.2,47.709,23.409,38923,0.0209952
1170,  11.2,49.653,25.029,34730,0.0209952
1171,  11.2,49.977,34.101,33810,0.0209952
1172,11.3333,51.894, 26.73,25617,0.0157464
1173, 11.36,52.3908,25.9848,47661,0.026244
1174,11.3333,    54,35.073,49951,0.0314928
1175,  11.3,56.295,23.247,66598,0.0419904
1176,  11.2,65.043,22.356,18518,0.0104976
1177,11.3333, 66.96,36.855,54090,0.0314928
1178,  11.2,67.797,21.627,34398,0.0209952
1179,  11.2,67.797,37.179,39268,0.0209952
1180,  11.2,71.361,36.369,39662,0.0209952
1181,  11.2,76.5288,26.6976,43992,0.026244
1182,  11.2,76.977,27.513,54029,0.0314928
1183, 11.25,78.5295,22.2345,30761,0.0209952
1184,11.3143,79.2874,29.4146,61259,0.0367416
1185,  11.2,79.542,22.113,16276,0.0104976
1186,  11.5, 6.075,12.717,68235,0.0419904
1187,  11.4, 8.343,18.873,32577,0.0209952
1188,  11.5,12.231,16.119,69678,0.0419904
1189,11.5143,12.7054,12.4046,53743,0.0367416
1190,  11.4,13.1625,21.222,34192,0.0209952
1191,  11.5,13.689,19.683,70625,0.0419904
1192, 11.45,14.0535,20.6145,31530,0.0209952
1193,11.5143,15.1354,23.7214,58145,0.0367416
1194,  11.5,22.248,25.218,53845,0.0314928
1195,11.4857,23.3974,15.6214,58443,0.0367416
1196,11.4667,33.453,18.684,50989,0.0314928
1197, 11.56,33.4368,28.4148,40901,0.026244
1198,  11.4,38.151,30.699,36008,0.0209952
1199,  11.4,39.285,30.699,33182,0.0209952
1200, 11.55,41.0265,19.197,31037,0.0209952
1201,11.4667,42.228,20.817,49747,0.0314928
1202,  11.5,44.145,34.101,70910,0.0419904
1203,  11.4,45.684,26.406,8337,0.0052488
1204, 11.48,46.7856,33.9552,42914,0.026244
1205,11.4857,47.7206,21.9394,57557,0.0367416
1206,  11.4,48.033,20.331,34816,0.0209952
1207,  11.4,48.492,23.706,26586,0.0157464
1208,11.4667,50.976,34.587,51052,0.0314928
1209,  11.4,51.894,33.966,26966,0.0157464
1210,  11.4,53.055,20.898,16220,0.0104976
1211,11.4857,54.0154,22.2634,58796,0.0367416
1212,  11.4,54.189,20.736,18344,0.0104976
1213, 11.48,54.9828,22.0644,40993,0.026244
1214,  11.4,62.127,35.073,35015,0.0209952
1215,11.4857,62.4394,36.3574,59723,0.0367416
1216,  11.4,68.607,37.179,33313,0.0209952
1217,  11.4, 69.66,35.802,8141,0.0052488
1218, 11.44,75.5892,26.7948,44967,0.026244
1219,  11.5,76.0995,37.7662,75801,0.0419904
1220,  11.4,79.299,24.138,15309,0.0104976
1221,  11.5,79.542,24.867,37145,0.0209952
1222,  11.6, 6.318,14.418,7841,0.0052488
1223,  11.6,  7.02,14.688,24972,0.0157464
1224,  11.7, 7.209,15.957,72177,0.0419904
1225,  11.7, 8.181,12.555,67308,0.0419904
1226,  11.6, 9.072,18.711,16371,0.0104976
1227,11.6667,13.554,18.387,47085,0.0314928
1228,  11.6,14.256,16.8075,33365,0.0209952
1229,  11.6,14.337,23.247,31803,0.0209952
1230,  11.6,19.602, 25.11,8415,0.0052488
1231,  11.7,20.817,26.001,62824,0.0419904
1232,  11.6,22.923,24.867,36075,0.0209952
1233, 11.64,24.0732,15.9408,46168,0.026244
1234,  11.6,27.108,28.296,29845,0.0157464
1235,  11.6,29.268,16.956,25566,0.0157464
1236,11.6667,31.347,25.974,50423,0.0314928
1237, 11.64,31.5252,25.0128,44951,0.026244
1238, 11.64,32.3352,30.5532,44201,0.026244
1239,11.6667,32.805,18.036,49074,0.0314928
1240,11.6571,35.8483,18.3523,60061,0.0367416
1241,  11.7,36.045, 29.43,46882,0.0314928
1242,11.7143,36.3806,26.4754,56184,0.0367416
1243,  11.6,36.531,21.303,33707,0.0209952
1244,11.6667,36.855,27.756,51457,0.0314928
1245,  11.6,37.827,31.185,37947,0.0209952
1246,  11.6,37.854,32.616,24246,0.0157464
1247,  11.7,38.961,29.646,36031,0.0209952
1248,11.6857,39.4354,28.4194,57009,0.0367416
1249,  11.6,41.472,20.412,7765,0.0052488
1250,  11.6, 41.85,33.588,23116,0.0157464
1251, 11.64,43.3512,33.9228,44444,0.026244
1252,  11.6,46.089,34.263,35664,0.0209952
1253,  11.6,46.3644,20.3472,49652,0.026244
1254,  11.6,48.357,30.537,31614,0.0209952
1255,  11.6,48.843,27.216,16940,0.0104976
1256, 11.64,49.4748,27.1188,47811,0.026244
1257,11.7333,49.464,34.101,50366,0.0314928
1258,  11.6,50.139,32.643,32785,0.0209952
1259,11.675,51.5565,26.0213,73064,0.0419904
1260,  11.6,51.921,33.453,37236,0.0209952
1261,11.6667,52.245,  29.7,55151,0.0314928
1262,  11.6,53.865,21.303,36550,0.0209952
1263,  11.6,55.161,20.817,37376,0.0209952
1264,  11.6, 55.62, 21.33,25431,0.0157464
1265,  11.6,55.809,22.437,35720,0.0209952
1266,  11.6,55.944,28.566,27927,0.0157464
1267,11.6667,56.232,29.232,79238,0.0472392
1268,  11.6,60.669,32.319,33037,0.0209952
1269,  11.6,61.479,32.886,16925,0.0104976
1270,  11.6,63.909,23.409,37548,0.0209952
1271,  11.6,64.557,33.453,38168,0.0209952
1272,  11.6,65.043,23.004,17786,0.0104976
1273,  11.6,66.015,24.057,34852,0.0209952
1274,  11.6,65.934,24.867,18081,0.0104976
1275, 11.68,71.9604,34.5708,40750,0.026244
1276,  11.6,79.326,26.298,26271,0.0157464
1277, 11.96,28.5768,28.9332,45231,0.026244
1278, 11.95,29.7675,23.6115,34851,0.0209952
1279,11.9333,71.604,30.564,24796,0.0157464
1280,  11.9,73.764, 36.99,47131,0.0314928
1281,11.9333,74.736,29.484,26040,0.0157464
1282,    12, 9.558, 13.77,8665,0.0052488
1283, 12.15,12.0285,13.041,31238,0.0209952
1284, 12.16,13.3812,16.4268,41286,0.026244
1285,    12,14.661,21.627,35816,0.0209952
1286,12.1143,17.9126,23.3974,58545,0.0367416
1287,    12,19.197,15.147,32977,0.0209952
1288, 12.16,25.3692,22.1292,41667,0.026244
1289,12.1333,30.834,24.786,22133,0.0157464
1290,    12,31.428,18.792,7829,0.0052488
1291,12.1333,34.074,22.437,52329,0.0314928
1292,    12,34.182,21.627,16195,0.0104976
1293, 12.16,35.8668,21.2868,41241,0.026244
1294,  12.1,36.693,25.677,66629,0.0419904
1295,    12,38.232,30.537,17374,0.0104976
1296, 12.16,39.042,30.9744,41678,0.026244
1297,    12,45.765,26.001,34362,0.0209952
1298, 12.16,47.8548,23.0688,42793,0.026244
1299,12.1333,47.844,29.727,49780,0.0314928
1300,12.1333,47.736,33.291,53557,0.0314928
1301,12.0667,48.519,33.588,48972,0.0314928
1302, 12.15,48.5595,22.3965,33034,0.0209952
1303,12.1333,48.816,28.269,50621,0.0314928
1304,    12,49.329,24.867,36250,0.0209952
1305,    12,50.463,23.571,38919,0.0209952
1306,    12,51.084,33.102,23430,0.0157464
1307,    12,52.893,25.839,37911,0.0209952
1308,    12,53.055,21.546,16276,0.0104976
1309,    12,53.055,27.783,39243,0.0209952
1310,  12.1, 53.19,28.728,49427,0.0314928
1311,    12,53.703,26.163,37433,0.0209952
1312,    12,54.513,27.135,33573,0.0209952
1313, 12.16,54.6588,24.5592,46334,0.026244
1314,12.1333,54.999, 26.46,53413,0.0314928
1315,    12,64.557,22.923,39324,0.0209952
1316,    12,64.719,32.319,33850,0.0209952
1317,    12,65.043,36.207,32543,0.0209952
1318,    12,67.2948,25.5636,44523,0.026244
1319,  12.1,70.065,22.599,64115,0.0419904
1320,    12,70.2432,23.5224,42129,0.026244
1321,12.1143,72.3214,24.2074,59767,0.0367416
1322,    12,72.495,25.029,35928,0.0209952
1323,    12,75.5244,27.3132,45490,0.026244
1324,    12,76.383,27.783,34683,0.0209952
1325,    12,76.626,26.325,16531,0.0104976
1326,  12.1,77.031,26.973,66407,0.0419904
1327,    12,77.274,23.247,17142,0.0104976
1328,    12,79.299,29.403,37946,0.0209952
1329,12.1333,79.542,24.732,26145,0.0157464
1330,  12.2, 9.558,13.608,7358,0.0052488
1331,  12.2, 12.69,16.146,25303,0.0157464
1332,12.2667,22.437,25.002,54764,0.0314928
1333,12.3333,27.108,24.219,48796,0.0314928
1334,  12.2,27.702, 23.49,8744,0.0052488
1335,  12.2,28.431,23.328,17076,0.0104976
1336,  12.2,28.755,22.842,16881,0.0104976
1337,12.2857,29.4146,18.8846,64627,0.0367416
1338,  12.2,29.565,23.004,17262,0.0104976
1339,  12.2,30.456,23.733,15705,0.0104976
1340,  12.2,31.968,30.024,24373,0.0157464
1341,  12.2,37.584,20.007,17030,0.0104976
1342,  12.2,38.313,26.001,32822,0.0209952
1343,12.3143,38.4634,21.6386,58103,0.0367416
1344,12.2857,41.8886,21.9394,60310,0.0367416
1345,  12.2,42.687,21.546,15805,0.0104976
1346,  12.3,43.821,29.727,68135,0.0419904
1347,12.3143,45.1054,34.0894,61459,0.0367416
1348,12.3333,47.682,21.951,51843,0.0314928
1349,  12.2, 48.33,21.168,25352,0.0157464
1350,  12.2,48.681,23.895,33969,0.0209952
1351,  12.2, 49.41,28.755,17252,0.0104976
1352,  12.2,51.273,32.319,33470,0.0209952
1353,  12.2,55.323,29.079,33945,0.0209952
1354,  12.3,55.323,34.425,75107,0.0419904
1355, 12.36,55.7928,22.9392,41902,0.026244
1356,  12.2,56.295,28.269,32745,0.0209952
1357, 12.25,60.1425,31.995,30701,0.0209952
1358,  12.2,62.775,34.911,34497,0.0209952
1359,12.2857,62.9486,27.6094,58196,0.0367416
1360,  12.2,66.987,22.923,35594,0.0209952
1361,  12.3,67.311,34.911,67921,0.0419904
1362,12.2857,67.3226,35.8946,56355,0.0367416
1363,  12.2,69.228,27.972,24313,0.0157464
1364,  12.3,69.741,30.213,70930,0.0419904
1365,  12.2,69.741,35.397,37355,0.0209952
1366,  12.2,70.227,24.381,33791,0.0209952
1367,  12.2,70.551,35.073,36208,0.0209952
1368,12.3333,71.496,28.107,50390,0.0314928
1369, 12.25,72.009,25.1505,34973,0.0209952
1370,12.3143,72.8074,31.4974,58630,0.0367416
1371,  12.3,74.601,23.247,71098,0.0419904
1372,  12.2,75.573,30.051,33122,0.0209952
1373,  12.2,75.735,23.247,34818,0.0209952
1374,  12.2,77.031,28.755,33063,0.0209952
1375, 12.45,21.3435,15.9165,31015,0.0209952
1376,  12.5,23.733,19.845,68988,0.0419904
1377,  12.5,26.649,19.197,66537,0.0419904
1378,12.4857,27.6326,25.0174,57074,0.0367416
1379,  12.5,33.129,18.387,63699,0.0419904
1380,  12.4,35.397,29.322,15002,0.0104976
1381,12.4857,37.8154,20.6434,59822,0.0367416
1382,  12.4,39.042,21.141,16747,0.0104976
1383,  12.4,41.553,32.157,33016,0.0209952
1384,  12.4,42.984, 29.43,25079,0.0157464
1385,  12.5,46.575,22.437,65935,0.0419904
1386,  12.4,49.626, 20.79,22130,0.0157464
1387,  12.4,51.732,23.274,23411,0.0157464
1388,  12.4,52.245,33.696,15113,0.0104976
1389, 12.44,52.7472,22.2588,44256,0.026244
1390,12.4571,54.8254,29.9931,59657,0.0367416
1391,  12.4,55.809,25.191,40224,0.0209952
1392,  12.4,62.289,34.749,35001,0.0209952
1393,  12.5,62.289,36.207,62271,0.0419904
1394,  12.4,66.501,33.291,31920,0.0209952
1395,  12.4,66.582,35.964,8008,0.0052488
1396,12.4667,68.202,37.152,23094,0.0157464
1397, 12.56,77.3388,37.5192,40734,0.026244
1398,12.4857,79.3106,36.8434,62405,0.0367416
1399,  12.6, 66.42,36.126,8137,0.0052488
1400,  12.6,70.227,26.649,31774,0.0209952
