,z,y,x,intensity,volume
1127,   7.8,46.6358,34.3642,277833,0.0419904
1128,   7.9,47.061,27.783,317117,0.0419904
1129,7.97143,47.304,28.7666,216737,0.0367416
1130,7.92727,47.5985,23.2249,309522,0.0577368
1131,   7.8,48.9038,25.4138,218425,0.0419904
1132,7.93333,52.056,33.939,202533,0.0314928
1133,7.93333,52.866,33.939,233337,0.0314928
1134,  7.96,53.4762,36.1584,285066,0.052488
1135,   7.9,54.513,30.699,305139,0.0419904
1136,   7.9,57.267,31.509,246073,0.0419904
1137,   7.8,58.158,29.241,141423,0.0314928
1138,   7.9,58.239,31.671,235103,0.0419904
1139,   7.9,58.239,38.151,326636,0.0419904
1140,  7.92,58.5144,26.325,238290,0.052488
1141,  7.96,59.7132,35.5752,185628,0.026244
1142,   7.8,60.4908,32.9184,103667,0.026244
1143,  7.96,60.5556,35.9478,280070,0.052488
1144,   7.8,61.479,32.076,63901,0.0104976
1145,   7.8,61.8377,35.964,212489,0.0367416
1146, 7.925,62.4105,28.6133,265774,0.0419904
1147,   7.8, 63.99,38.151,161449,0.0314928
1148,7.85714,64.5686,32.7471,209806,0.0367416
1149,  8.08,23.3766,1.7334,290316,0.052488
1150,     8,25.029,11.502,171939,0.0314928
1151,  8.08,25.4826,16.1514,256509,0.052488
1152,8.18462,25.8078,8.88508,352861,0.0682344
1153,  8.08,25.9524,19.521,264279,0.052488
1154,   8.1,27.4388,1.5795,229912,0.0419904
1155,   8.1,29.727,18.387,278836,0.0419904
1156,   8.1,30.051, 8.991,342527,0.0419904
1157,   8.1,30.213,12.393,200716,0.0419904
1158,   8.1,30.537, 2.349,220624,0.0419904
1159,8.07273,32.5915,24.7271,308621,0.0577368
1160,8.08571,35.7326,13.5386,180750,0.0367416
1161,  8.08,42.201,34.1496,248699,0.052488
1162,   8.1,43.659,27.459,310114,0.0419904
1163,   8.1,50.787,31.185,303163,0.0419904
1164,8.08889,51.246,36.054,263503,0.0472392
1165,8.08889,62.262,30.708,351726,0.0472392
1166,8.11111,66.852, 32.31,268192,0.0472392
1167,   8.1,67.7295, 35.37,346001,0.0629856
1168,8.28889,20.808, 2.484,311230,0.0472392
1169,8.24444,21.078, 0.846,241971,0.0472392
1170,   8.2,22.113, 2.511,142350,0.0209952
1171,8.24444,23.346,17.208,303740,0.0472392
1172,8.27273,24.3295,5.24291,333378,0.0577368
1173,   8.3,27.621,12.717,265296,0.0419904
1174,  8.28,28.0584,19.197,321266,0.052488
1175,8.28889,28.242, 13.68,301167,0.0472392
1176,   8.2,28.593, 5.184,183536,0.0314928
1177,8.28571,30.0163,18.9309,230459,0.0367416
1178,  8.28,31.4766,9.7686,343278,0.052488
1179,8.28889,32.616,16.452,259385,0.0472392
1180,  8.28,32.9184,28.755,288470,0.052488
1181,8.29091,33.5193,17.2456,283308,0.0577368
1182,8.33333,37.341,17.604,138585,0.0314928
1183,  8.24,38.1024,25.1262,261630,0.052488
1184,  8.28,38.1024,26.163,365543,0.052488
1185,8.26667,39.0825,32.7645,319549,0.0629856
1186,   8.3,39.609,20.331,246769,0.0419904
1187, 8.225, 39.69,28.7145,238473,0.0419904
1188,  8.28,44.4204,20.655,409425,0.052488
1189,   8.3,44.631,35.073,180850,0.0419904
1190,   8.3,48.195,31.023,293093,0.0419904
1191,   8.3,49.329,33.939,317808,0.0419904
1192,  8.28,49.653,26.8596,310848,0.052488
1193,   8.2,50.7384,33.9552,171773,0.026244
1194,8.31429,51.4234,33.6266,236643,0.0367416
1195,8.27273,54.9769,34.2115,241929,0.0577368
1196,   8.3,56.133,34.911,268767,0.0419904
1197,   8.2,58.644,28.593,143801,0.0314928
1198,8.22857,58.7366,  32.4,216095,0.0367416
1199,  8.28,59.1624,36.045,292301,0.052488
1200,8.28889,60.372, 29.25,238072,0.0472392
1201,   8.3,61.803,36.531,269825,0.0419904
1202,8.28571,63.2726,38.3014,288263,0.0367416
1203,  8.25,65.5493,28.3298,262646,0.0419904
1204,  8.28,66.2904,33.291,329367,0.052488
1205,8.28889,66.366,29.088,280986,0.0472392
1206,  8.25,68.283,30.618,207618,0.0419904
1207,  8.56,27.1188,13.2192,175394,0.026244
1208,8.53333, 29.07,26.118,294599,0.0472392
1209,8.53333, 31.32,22.437,228597,0.0314928
1210,8.53333,31.932, 11.43,298841,0.0472392
1211,8.57778,32.094, 6.948,231353,0.0472392
1212,8.55556,    36, 16.92,222287,0.0472392
1213,  8.52,37.989,31.7844,265744,0.052488
1214,   8.6,40.257,24.057,290880,0.0629856
1215,8.57778,46.512,29.304,295890,0.0472392
1216,  8.52,60.345,33.8256,302195,0.052488
1217,8.53333,63.522,30.222,314095,0.0472392
1218,   8.7,20.817, 1.539,322931,0.0419904
1219,8.76364,22.3855,12.7391,245940,0.0577368
1220,   8.6,23.085, 8.667,213907,0.0209952
1221,   8.6,25.434, 5.427,240649,0.0314928
1222,  8.72,26.3736,21.627,284609,0.052488
1223,   8.6,26.487,16.524,183866,0.0314928
1224,8.62222, 27.63,20.808,276923,0.0472392
1225,  8.64,31.5252,14.3208,166945,0.026244
1226,8.62857,32.238,12.2194,210474,0.0367416
1227,   8.7,33.777,22.113,229757,0.0419904
1228,   8.6,36.3343,30.942,185670,0.0367416
1229,8.72727,38.8505,27.2749,365817,0.0577368
1230,8.77143,39.204,19.5094,231854,0.0367416
1231,8.62857,39.9446,17.982,234093,0.0367416
1232,  8.72,41.6664,33.129,278160,0.052488
1233,   8.6,44.6657, 34.02,176645,0.0367416
1234,  8.72,50.6736,23.895,344319,0.052488
1235,  8.75,64.962,34.101,243838,0.0419904
1236,   8.7,66.501,31.995,304836,0.0419904
1237,8.88889, 19.98, 4.626,260740,0.0472392
1238,   8.9,21.627, 1.539,270649,0.0419904
1239,8.88889,25.164,11.754,285445,0.0472392
1240,   8.9,25.677,12.393,253678,0.0419904
1241,   8.9,26.325, 5.913,283731,0.0419904
1242,  8.88,26.7624,12.069,284062,0.052488
1243,  8.92,26.7786,8.7966,246539,0.052488
1244,8.88889,27.612, 1.404,295840,0.0472392
1245,   8.9,28.269, 5.103,221838,0.0419904
1246,   8.9,28.917, 1.053,296567,0.0419904
1247,9.01429,30.7221,14.8809,454748,0.0734832
1248,8.85714,30.5949,21.9394,173385,0.0367416
1249,   8.9,33.939,12.231,229145,0.0419904
1250,   8.9,33.939,15.957,229361,0.0419904
1251,   8.8, 34.83,22.5643,137714,0.0367416
1252,8.88889,35.064, 23.76,243524,0.0472392
1253,8.91429,35.5474,19.2086,236304,0.0367416
1254,8.93333,36.108, 18.72,258469,0.0472392
1255,  8.92,36.0774,24.9966,282231,0.052488
1256,   8.9,36.855,19.521,281185,0.0419904
1257,8.91111,37.152,  30.6,263654,0.0472392
1258,   8.9,40.095,22.599,247908,0.0419904
1259,   8.9,45.279,30.3264,251067,0.052488
1260,  8.92,47.9196,28.593,279608,0.052488
1261,   8.9,49.653,25.839,290727,0.0419904
1262,   8.9,50.301,26.325,214737,0.0419904
1263,  8.92,53.7354,27.1026,317841,0.052488
1264,8.88889,54.486,25.524,235299,0.0472392
1265,   8.9,56.457,25.515,289472,0.0419904
1266,  8.92,56.8296,29.727,255856,0.052488
1267,8.90909,57.4216,28.3647,253293,0.0577368
1268,   8.9,57.915,36.531,289218,0.0419904
1269,   8.9,58.725,28.269,250089,0.0419904
1270,8.88889,59.346,26.982,292229,0.0472392
1271,   8.9,60.264,36.045,278717,0.0629856
1272,   8.9,60.345,37.179,244930,0.0419904
1273,8.88889,61.956,35.424,208363,0.0472392
1274,8.88889,63.234,28.926,332290,0.0472392
1275,  8.88,64.9944,29.727,313407,0.052488
1276,   8.9,65.853,28.431,242342,0.0419904
1277,  9.08,20.655,6.1236,306728,0.052488
1278,9.02857,28.2806, 2.592,199107,0.0367416
1279,  9.12,32.8536,23.571,210705,0.052488
1280,  9.08,35.235,13.5756,268995,0.052488
1281,   9.1,42.525,24.219,274334,0.0419904
1282,  9.08,43.7724,23.571,298565,0.052488
1283,9.06667,44.4285,27.9855,309828,0.0629856
1284,9.08889,44.946,25.218,338291,0.0472392
1285,9.08889,55.962,32.346,257066,0.0472392
1286,  9.05,62.046,27.621,233614,0.0419904
1287,  9.08,63.099,27.7344,261986,0.052488
1288,9.07273,64.5055,38.5265,255926,0.0577368
1289,9.26154,67.4045, 33.21,374646,0.0682344
1290,9.28889,21.924,  8.19,331093,0.0472392
1291,9.28889,23.058,10.764,315914,0.0472392
1292,  9.24,25.1424,10.7082,316926,0.052488
1293,   9.2,27.1697,14.742,200268,0.0367416
1294,  9.24,32.8698,27.3456,348694,0.052488
1295,   9.2,33.534,14.6263,239757,0.0367416
1296,9.27273,37.3189,23.0335,315518,0.0577368
1297,   9.3,39.771,19.197,279521,0.0419904
1298,   9.2,40.662,31.4743,231677,0.0367416
1299, 9.225,42.1808,27.864,251775,0.0419904
1300,   9.2,50.6088,25.5636,153727,0.026244
1301,   9.3,58.725,33.615,205288,0.0419904
1302,   9.2,60.0817,33.8783,261336,0.0419904
1303,9.22222,61.002,28.512,360762,0.0472392
1304,9.24444, 61.56, 31.05,246430,0.0472392
1305,   9.2,63.045,34.641,236722,0.0314928
1306,   9.2,65.934,30.0857,219563,0.0367416
1307,  9.28,66.501,32.8536,263584,0.052488
1308,   9.5,22.275, 9.153,205852,0.0419904
1309,  9.56,29.3544,1.6038,273385,0.052488
1310,  9.52,30.861,21.6756,287820,0.052488
1311,9.52727,31.6931,11.6935,339755,0.0577368
1312,   9.5,32.157,25.515,282257,0.0419904
1313,   9.5,38.961,20.655,293824,0.0419904
1314,  9.55,39.3255,30.1118,272684,0.0419904
1315,9.57143,40.3149,21.6386,259515,0.0367416
1316,9.51111, 40.41,30.186,263996,0.0472392
1317,9.55556,41.274, 28.08,273640,0.0472392
1318,9.52727,41.3395,30.3529,375344,0.0577368
1319,  9.52,50.301,24.6564,278391,0.052488
1320,  9.52,54.8694,28.3014,295862,0.052488
1321,9.56667,63.882,34.965,197748,0.0314928
1322,9.71111,22.284, 2.484,325087,0.0472392
1323,9.71111,24.066,16.416,294776,0.0472392
1324,   9.7,24.219, 0.891,217354,0.0419904
1325,  9.75,29.646,15.309,243631,0.0419904
1326,  9.85,30.429,17.1855,430048,0.0629856
1327,9.70909,33.8433,15.9644,223860,0.0577368
1328,  9.72,35.073,25.6284,254675,0.052488
1329,   9.7,35.883,25.029,321876,0.0419904
1330,  9.72,37.8594,24.1866,324733,0.052488
1331,   9.7,46.089,33.615,289236,0.0419904
1332,  9.72,58.563,36.4824,280523,0.052488
1333,   9.7,65.205,29.727,219911,0.0419904
1334,  9.88,23.3604, 7.533,307653,0.052488
1335,  9.88,24.7536,1.3932,112391,0.026244
1336,  9.86,25.4502,18.3546,267370,0.052488
1337,   9.9,26.487, 8.667,275002,0.0419904
1338,  9.88,27.2484, 6.885,350291,0.052488
1339,  9.88,28.107,1.7496,243403,0.052488
1340, 9.875,28.7348,5.89275,265131,0.0419904
1341,9.85714,28.8129,6.57257,185804,0.0367416
1342,9.88889,29.214,10.296,336101,0.0472392
1343,   9.9,31.509,25.191,268362,0.0419904
1344,9.87273,32.7535,23.0629,333482,0.0577368
1345,   9.9,32.967,16.443,303873,0.0419904
1346,9.87273,35.8315,27.4811,355807,0.0577368
1347,  9.88,35.9964,28.431,263265,0.052488
1348,   9.9,36.207,19.521,258776,0.0419904
1349,   9.9,37.017,19.845,209865,0.0419904
1350,   9.9,37.503,31.671,276818,0.0419904
1351,   9.9,42.849,30.699,243765,0.0419904
1352,9.88889,44.298,28.404,307274,0.0472392
1353,9.88889,45.558,32.688,261105,0.0472392
1354,  9.88,45.8784,29.241,264460,0.052488
1355,  9.86,48.2922,24.9966,319238,0.052488
1356,   9.9,50.139,25.515,232567,0.0419904
1357,  9.88,51.0624,31.833,321848,0.052488
1358,9.86154,57.8963,28.4746,360303,0.0682344
1359, 9.875,59.8995,37.017,278491,0.0419904
1360,   9.9,61.803,32.805,277243,0.0419904
1361,9.88889,61.992,31.986,254202,0.0472392
1362,  9.88,62.7264,34.911,316745,0.052488
1363,  10.1,25.029,15.147,215341,0.0419904
1364,10.0727,30.3529,10.1765,391793,0.0577368
1365, 10.22,30.9906,19.926,307060,0.052488
1366,10.0667,31.356,16.056,258509,0.0472392
1367,  10.1,32.319,16.443,315143,0.0419904
1368,10.1143,32.6546,25.5034,190237,0.0367416
1369,10.1714,32.9554,27.378,190996,0.0367416
1370, 10.04,33.4692,17.8848,148806,0.026244
1371,10.1714,37.3294,29.484,254948,0.0367416
1372,10.1273,43.3129,22.0615,303826,0.0577368
1373,    10,46.3783,25.758,244485,0.0367416
1374,10.1091,48.0256,25.7433,414778,0.0577368
1375,    10,52.083,34.506,136785,0.0314928
1376,10.0444, 55.08,30.888,329699,0.0472392
1377,    10,64.476,30.3403,243217,0.0367416
1378, 10.12,66.0474,33.9066,228273,0.052488
1379, 10.28,25.4664,10.935,274172,0.052488
1380,  10.2,29.565, 9.639,111803,0.0209952
1381,  10.2, 39.96,25.416,252732,0.0472392
1382,10.225,49.1468,27.864,233796,0.0419904
1383,  10.2,53.703,35.883,260036,0.0419904
1384,  10.2,59.184,33.066,342285,0.0472392
1385,10.2667,65.9745,32.0355,435396,0.0629856
1386,  10.5,21.627, 0.567,294715,0.0419904
1387,  10.5,22.437, 1.539,264257,0.0419904
1388,10.5167,34.0605,19.629,307232,0.0629856
1389,  10.5,34.101,21.627,288275,0.0419904
1390, 10.52,34.263,18.0144,260572,0.052488
1391,10.5333,35.775,21.843,416571,0.0629856
1392,10.5111,36.558,24.228,298955,0.0472392
1393,10.5333,40.581,20.277,364045,0.0629856
1394,  10.5,44.631,26.325,296774,0.0419904
1395,  10.5,47.223,33.615,210650,0.0419904
1396,10.5714,48.114,28.4426,221651,0.0367416
1397,10.5273,51.6191,26.7595,259720,0.0577368
1398,  10.5,57.591,31.185,247714,0.0419904
1399,  10.5,60.831,33.291,211130,0.0419904
1400, 10.55,63.018,34.749,228643,0.0419904
1401,10.5111,63.774,36.846,304803,0.0472392
1402, 10.68,23.733,8.2296,333105,0.052488
1403,10.6727,25.7875,18.8951,313540,0.0577368
1404, 10.68,26.9244, 4.779,201649,0.052488
1405,  10.7,26.811,11.421,255274,0.0419904
1406, 10.68,27.1026,15.3414,372635,0.052488
1407,10.6889,29.376, 16.92,177321,0.0472392
1408,  10.7,29.889,15.957,266982,0.0419904
1409,10.7091,31.8256,15.5667,282272,0.0577368
1410,10.6889,33.606, 14.31,254978,0.0472392
1411, 10.68,33.7284,24.705,390731,0.052488
1412,10.6909,34.8153,27.9376,226397,0.0577368
1413,10.6889,37.494, 30.51,299788,0.0472392
1414, 10.68,39.7386,23.0526,295604,0.052488
1415, 10.68,44.145,32.7564,275213,0.052488
1416,  10.7,46.413,32.805,263503,0.0419904
1417, 10.68,48.7296,28.7388,149145,0.026244
1418, 10.65, 49.41,30.051,281593,0.0419904
1419, 10.68,51.5646,28.8846,301429,0.052488
1420,10.6889,53.208,32.994,330151,0.0472392
1421,  10.7,56.133,34.749,311262,0.0419904
1422,  10.7,57.753,34.425,325611,0.0419904
1423,  10.7,58.239,29.241,233629,0.0419904
1424,  10.6,59.643,31.077,129626,0.0314928
1425,10.8333,29.376,18.873,249005,0.0314928
1426,10.8727,40.5295,26.6711,353885,0.0577368
1427,10.8889,41.058,22.248,317995,0.0472392
1428,10.8286,46.2626,30.132,261260,0.0367416
1429,  10.9,47.709,29.241,234144,0.0419904
1430,10.8727,50.7355,29.5871,313202,0.0577368
1431,10.8667,50.7465,31.2255,407259,0.0629856
1432,  10.8,57.861,30.429,207085,0.0314928
1433, 10.88,61.2684,30.699,308437,0.052488
1434,11.125,26.1427,11.4615,232748,0.0419904
1435,  11.2,28.0463,22.113,193162,0.0419904
1436,11.1111,30.546,16.092,262766,0.0472392
1437, 11.16,30.7962,12.5064,345029,0.052488
1438,11.1818,31.8404,14.1676,275672,0.0577368
1439,11.1333,43.812,  26.1,259064,0.0472392
1440, 11.15,53.0348,28.8158,243666,0.0419904
1441,11.1556,  60.3,30.042,319614,0.0472392
1442,11.1636,61.4422,35.5075,360521,0.0577368
1443,11.1556,62.838,30.258,293907,0.0472392
1444,11.3091,24.6387,13.3724,210248,0.0577368
1445,  11.2,26.7503,7.47225,275168,0.0419904
1446,  11.2,28.188,19.197,174444,0.0419904
1447,11.3111, 29.25,19.656,210783,0.0472392
1448,11.3273,30.5885,20.8391,290412,0.0577368
1449,11.3111,32.634, 22.14,290579,0.0472392
1450,11.3333,34.2225,19.1565,350770,0.0629856
1451,11.3091,35.3896,17.6727,215043,0.0577368
1452,11.3273,35.4485,29.1011,263056,0.0577368
1453, 11.32,36.2556,27.297,262613,0.052488
1454, 11.32,37.7136,22.113,297084,0.052488
1455,  11.2,39.852,29.5997,231692,0.0367416
1456,  11.2,42.2617,25.6163,292768,0.0419904
1457,  11.3,47.061,30.213,284145,0.0419904
1458,11.3111,47.898,27.288,204102,0.0472392
1459,  11.2,48.6202,29.8283,248482,0.0419904
1460,  11.2,59.454,31.3123,232697,0.0367416
1461,11.3333,60.2235,34.0605,245936,0.0629856
1462, 11.32,61.8516,33.453,294215,0.052488
1463,11.5111, 35.73,  21.6,264500,0.0472392
1464,11.4889, 36.36,26.028,275953,0.0472392
1465,11.4889,37.206, 23.58,282815,0.0472392
1466,11.6727,28.3795,14.1971,301242,0.0577368
1467,11.6444,33.588,25.758,309245,0.0472392
1468, 11.64,34.4898,18.1116,285791,0.052488
1469,11.6667,41.1885,28.4715,373774,0.0629856
1470, 11.68,50.301,32.3352,338803,0.052488
1471, 11.68,51.111,30.3264,266132,0.052488
1472,  11.7,54.837,33.129,265160,0.0419904
1473,11.6444,63.504,35.424,282173,0.0472392
1474, 11.68,63.8604,34.587,321038,0.052488
1475,  11.9,30.375,15.957,209455,0.0419904
1476,  12.1,44.955,26.487,257012,0.0419904
1477,    12,45.4248,30.0996,226366,0.026244
1478,12.0286,56.6306,30.942,262880,0.0367416
1479,12.0222, 58.41,32.382,281366,0.0472392
1480,  12.3,43.497,31.023,302114,0.0419904
1481, 12.48,37.989,24.9804,272188,0.052488
1482, 12.48,51.3864,29.241,282944,0.052488
